PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
: ?Os cantos dos yamiyxop no território da escrita?. CNPq. Bolsa de produtividade de pesquisa,2011,2014,PESQUISA,"['Rosângela Pereira de Tugny', ""Cantores tikmu'un"", 'Ricardo Jamal', 'eduardo pires rosse']","['SIM', 'NAO', 'NAO', 'NAO']"
"Corpos, Território E trabalho acústico entre os Maxakali",2010,2012,PESQUISA,['Rosângela Pereira de Tugny'],['SIM']
Cantos de sobrevivência e ancestralidade no território da escrita,2013,2014,PESQUISA,['Rosângela Pereira de Tugny'],['SIM']
Convivência e ancestralidade no território tikmu'un,2013,2015,EXTENSAO,"['Rosângela Pereira de Tugny', 'Ruben Caixeta', 'Ricardo Jamal']","['SIM', 'NAO', 'NAO']"
Grupo de pesquisa: Poéticas Ameríndias,2010,ATUAL,PESQUISA,"['Rosângela Pereira de Tugny', 'Leonardo Pires Rosse', 'José Ricardo Jamal Júnior', 'Bruno Vasconcelos', 'Verônica Aldé', 'Deise Lucy Montardo', 'Marília Raquel Albormoz Stein', 'Spensy Mitta Pimentel', 'Bernard Pego Belisário']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Vozes sobreviventes nas cosmopistas tikm&amp;#361;?&amp;#361;n-pataxó,2015,ATUAL,PESQUISA,"['Rosângela Pereira de Tugny', 'José Ricardo Jamal Júnior', 'Ana Carolina Estrela da Costa', 'Bernard Pego Belisário']","['SIM', 'NAO', 'NAO', 'NAO']"
"PROGRAMA PROEXT Programa Arte, história e língua maxakali-pataxó: educação pública intercultural e integral na região Sul da Bahia - PROEXT _ MEC _ UFSB",2016,2018,EXTENSAO,"['Rosângela Pereira de Tugny', 'Spensy Pimentel', 'Alessandra Mello Simões Paiva', 'André de Almeida Rego']","['SIM', 'NAO', 'NAO', 'NAO']"
"ARTE, HISTÓRIA E LÍNGUA MAXAKALI-PATAXÓ: EDUCAÇÃO PÚBLICA INTERCULTURAL E INTEGRAL NA REGIÃO SUL DA BAHIA",2016,2018,PESQUISA,"['Rosângela Pereira de Tugny', 'Bruno Vasconcelos', 'Spensy Mitta Pimentel', 'Bruna Franchetto', 'Bernard Pego Belisário']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
Trocas de saberes e sementes Terra Vista -Tikm&amp;#361;?&amp;#361;n _Maxakali   Projeto piloto de intercâmbio de formação em agroecologia,2021,ATUAL,EXTENSAO,"['Rosângela Pereira de Tugny', 'Bernard Pego Belisário', 'Joelson Ferreira de Oliveira', 'Solange Brito Santos']","['SIM', 'NAO', 'NAO', 'NAO']"
BIOGRAFIAS DAS MESTRAS E MESTRES DAS ARTES AMERÍNDIAS - LIVROS E FILMES,2019,ATUAL,PESQUISA,"['Rosângela Pereira de Tugny', 'Victor André Martins de Miranda', 'Bernard Pego Belisário']","['SIM', 'NAO', 'NAO']"
?Glocal Languages? and ?Intercultural Responsibility? in a postcolonial global academic world: Power relations between languages/cultures within and between research groups,2017,ATUAL,OUTRA,"['Rosângela Pereira de Tugny', 'Maria Manuela Guilherme']","['SIM', 'NAO']"
Livros e biografias de mestras e mestres das artes sonoras ameríndias,2019,2020,PESQUISA,"['Rosângela Pereira de Tugny', 'José Jorge de Carvalho']","['SIM', 'NAO']"
Livros e biografias de mestras e mestres das artes sonoras ameríndias,2019,ATUAL,PESQUISA,"['Rosângela Pereira de Tugny', 'Bernard Pego Belisário']","['SIM', 'NAO']"
