TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
"Experimentation and Materiality: Constructing the Brazilian Artwork, 1950s-60s",2021,Inglês,Getty Publications,"['Luiz Antônio Cruz Souza', 'Alessandra Rosado', 'Yacy Ara Froner Gonçalves', 'Rita Lages Rodrigues', 'Maria Alice Honório Sanna Castello Branco', 'Giulia Giovani', 'Vitor P Amaral']","['1', '2', '3', '4', '5', '6', '7']",['4'],0109457303275046,Rita Lages Rodrigues,Rodrigues,"RODRIGUES, Rita Lages;LAGES RODRIGUES, RITA",Belo Horizonte,MG,"É Professora Associada I do Programa de Pós-Graduação em Artes e dos cursos de graduação em Conservação-Restauração em Bens Culturais Móveis e em Artes Visuais da Escola de Belas Artes da UFMG. Possui doutorado (2012) e mestrado (2001) em História pela Universidade Federal de Minas Gerais, na linha de pesquisa História Social da Cultura. Atualmente lidera o Grupo de Pesquisa Estopim, Núcleo de estudos interdisciplinares do Patrimônio Cultural, junto com o pesquisador Luiz Henrique Assis Garcia, e participa do grupo de pesquisa IMAM - Laboratório de Imagem, Memória, Arte e Metrópole. É autora do livro Entre Bruxelas e Belo Horizonte: itinerários da escultora Jeanne Louise Milde, de artigos e capítulos de livros. Atua principalmente nos seguintes temas: História das Mulheres Artistas nos séculos XIX e XX, História da arte, História das cidades, Patrimônio Cultural, Gênero e Arte.",22-07-2022,Universidade Federal de Minas Gerais,
"Karawane: Convergencias e desencontros em performance, jogo e arte",2010,Alemão,,"['Adilson Roberto Siqueira', 'Angela Câmara Correa Gelhaar', 'David Reuter']","['1', '2', '3']",['1'],0140391284870531,Adilson Roberto Siqueira,Siqueira,"SIQUEIRA, Adilson. R.;SIQUEIRA, ADILSON;SIQUEIRA, ADILSON ROBERTO",Campinas,SP,"Possui graduação em Artes Cênicas (1992), mestrado em Artes Corporais  (2000) e doutorado em Educação Física (Pedagogia do movimento) todos pela Universidade Estadual de Campinas (2005). Realizou um pós-doutorado em Pedagogia do Movimento na Universität Musik un Darstellende Kunst, Wien, Áustria (2007) e outro em Performance socialmente engajada na Universidade Federal do Estado do Rio de Janeiro (2026). Atualmente é conselheiro da APA e da  Reserva da Vida Selvagem da Serra de São Jose, vinculado à Secretaria de Estado do Meio Ambiente e Desenvolvimento Sustentável,  professor associado da Universidade Federal de São João Del-Rei, onde atua no Curso de Teatro, no Programa Interdisciplinar de Pós-graduação em Artes, Urbanidade e Sustentabilidade e no  Programa de Pós-graduação em Artes Cênicas. É líder e pesquisador do Grupo Transdisciplinar de Pesquisa em Artes, Culturas e Sustentabilidade, pesquisador-coordenador do  Laboratório de Ecopoéticas. Atua na área Inter e transdisciplinar, dedicando-se principalmente aos seguintes temas: sustentabilidade e mudança climática, performance e decolonialidade, jogo e arte-educação, ação comunitária e artivismo , negritude e racismo.",20-05-2022,Universidade Federal de São João Del-Rei,
ECOPOÉTICA E CORPOREIDADE: O LUGAR DO CORPO DO ATOR-DANÇARINO NA RELAÇÃO ENTRE ARTE E SUSTENTABILIDADE,2012,Português,Anadarco,['Adilson Roberto Siqueira'],['1'],['1'],0140391284870531,Adilson Roberto Siqueira,Siqueira,"SIQUEIRA, Adilson. R.;SIQUEIRA, ADILSON;SIQUEIRA, ADILSON ROBERTO",Campinas,SP,"Possui graduação em Artes Cênicas (1992), mestrado em Artes Corporais  (2000) e doutorado em Educação Física (Pedagogia do movimento) todos pela Universidade Estadual de Campinas (2005). Realizou um pós-doutorado em Pedagogia do Movimento na Universität Musik un Darstellende Kunst, Wien, Áustria (2007) e outro em Performance socialmente engajada na Universidade Federal do Estado do Rio de Janeiro (2026). Atualmente é conselheiro da APA e da  Reserva da Vida Selvagem da Serra de São Jose, vinculado à Secretaria de Estado do Meio Ambiente e Desenvolvimento Sustentável,  professor associado da Universidade Federal de São João Del-Rei, onde atua no Curso de Teatro, no Programa Interdisciplinar de Pós-graduação em Artes, Urbanidade e Sustentabilidade e no  Programa de Pós-graduação em Artes Cênicas. É líder e pesquisador do Grupo Transdisciplinar de Pesquisa em Artes, Culturas e Sustentabilidade, pesquisador-coordenador do  Laboratório de Ecopoéticas. Atua na área Inter e transdisciplinar, dedicando-se principalmente aos seguintes temas: sustentabilidade e mudança climática, performance e decolonialidade, jogo e arte-educação, ação comunitária e artivismo , negritude e racismo.",20-05-2022,Universidade Federal de São João Del-Rei,
A análise institucional e a pesquisa csrtográfico-somático-performativa inserida na açãao artivista do NAST na comunidade quilombola do Palmital,2018,Português,Fino Traço,"['Adilson Roberto Siqueira', 'Natalia Carolina de Oliveira Souza', 'Geraldo Saldanha', 'Diego Alexandre Machado de Souza']","['1', '2', '3', '4']",['1'],0140391284870531,Adilson Roberto Siqueira,Siqueira,"SIQUEIRA, Adilson. R.;SIQUEIRA, ADILSON;SIQUEIRA, ADILSON ROBERTO",Campinas,SP,"Possui graduação em Artes Cênicas (1992), mestrado em Artes Corporais  (2000) e doutorado em Educação Física (Pedagogia do movimento) todos pela Universidade Estadual de Campinas (2005). Realizou um pós-doutorado em Pedagogia do Movimento na Universität Musik un Darstellende Kunst, Wien, Áustria (2007) e outro em Performance socialmente engajada na Universidade Federal do Estado do Rio de Janeiro (2026). Atualmente é conselheiro da APA e da  Reserva da Vida Selvagem da Serra de São Jose, vinculado à Secretaria de Estado do Meio Ambiente e Desenvolvimento Sustentável,  professor associado da Universidade Federal de São João Del-Rei, onde atua no Curso de Teatro, no Programa Interdisciplinar de Pós-graduação em Artes, Urbanidade e Sustentabilidade e no  Programa de Pós-graduação em Artes Cênicas. É líder e pesquisador do Grupo Transdisciplinar de Pesquisa em Artes, Culturas e Sustentabilidade, pesquisador-coordenador do  Laboratório de Ecopoéticas. Atua na área Inter e transdisciplinar, dedicando-se principalmente aos seguintes temas: sustentabilidade e mudança climática, performance e decolonialidade, jogo e arte-educação, ação comunitária e artivismo , negritude e racismo.",20-05-2022,Universidade Federal de São João Del-Rei,
A arte no COVID-19 para as Carolinas,2020,Português,Editora Dialética,"['Adilson Roberto Siqueira', 'Jéssica Felipe Tavares', 'Tatiana Diniz Lima', 'Francisco de Assis Silva']","['1', '2', '3', '4']",['1'],0140391284870531,Adilson Roberto Siqueira,Siqueira,"SIQUEIRA, Adilson. R.;SIQUEIRA, ADILSON;SIQUEIRA, ADILSON ROBERTO",Campinas,SP,"Possui graduação em Artes Cênicas (1992), mestrado em Artes Corporais  (2000) e doutorado em Educação Física (Pedagogia do movimento) todos pela Universidade Estadual de Campinas (2005). Realizou um pós-doutorado em Pedagogia do Movimento na Universität Musik un Darstellende Kunst, Wien, Áustria (2007) e outro em Performance socialmente engajada na Universidade Federal do Estado do Rio de Janeiro (2026). Atualmente é conselheiro da APA e da  Reserva da Vida Selvagem da Serra de São Jose, vinculado à Secretaria de Estado do Meio Ambiente e Desenvolvimento Sustentável,  professor associado da Universidade Federal de São João Del-Rei, onde atua no Curso de Teatro, no Programa Interdisciplinar de Pós-graduação em Artes, Urbanidade e Sustentabilidade e no  Programa de Pós-graduação em Artes Cênicas. É líder e pesquisador do Grupo Transdisciplinar de Pesquisa em Artes, Culturas e Sustentabilidade, pesquisador-coordenador do  Laboratório de Ecopoéticas. Atua na área Inter e transdisciplinar, dedicando-se principalmente aos seguintes temas: sustentabilidade e mudança climática, performance e decolonialidade, jogo e arte-educação, ação comunitária e artivismo , negritude e racismo.",20-05-2022,Universidade Federal de São João Del-Rei,
Suleando o pensamento na arte a partir de uma perspectiva semiótica e artivista,2020,Português,Editora Dialética,"['Tatiane Carvalho Bispo', 'Erika Rodrigues Coelho', 'Adilson Roberto Siqueira']","['1', '2', '3']",['3'],0140391284870531,Adilson Roberto Siqueira,Siqueira,"SIQUEIRA, Adilson. R.;SIQUEIRA, ADILSON;SIQUEIRA, ADILSON ROBERTO",Campinas,SP,"Possui graduação em Artes Cênicas (1992), mestrado em Artes Corporais  (2000) e doutorado em Educação Física (Pedagogia do movimento) todos pela Universidade Estadual de Campinas (2005). Realizou um pós-doutorado em Pedagogia do Movimento na Universität Musik un Darstellende Kunst, Wien, Áustria (2007) e outro em Performance socialmente engajada na Universidade Federal do Estado do Rio de Janeiro (2026). Atualmente é conselheiro da APA e da  Reserva da Vida Selvagem da Serra de São Jose, vinculado à Secretaria de Estado do Meio Ambiente e Desenvolvimento Sustentável,  professor associado da Universidade Federal de São João Del-Rei, onde atua no Curso de Teatro, no Programa Interdisciplinar de Pós-graduação em Artes, Urbanidade e Sustentabilidade e no  Programa de Pós-graduação em Artes Cênicas. É líder e pesquisador do Grupo Transdisciplinar de Pesquisa em Artes, Culturas e Sustentabilidade, pesquisador-coordenador do  Laboratório de Ecopoéticas. Atua na área Inter e transdisciplinar, dedicando-se principalmente aos seguintes temas: sustentabilidade e mudança climática, performance e decolonialidade, jogo e arte-educação, ação comunitária e artivismo , negritude e racismo.",20-05-2022,Universidade Federal de São João Del-Rei,
A música como epistemologia contrahegemônica e decolonial,2020,Português,Universidade Federal do Rio Grande do Sul,"['Fabio dos Passos Carvalho', 'Flavio Luiz Schiavoni', 'Adilson Roberto Siqueira']","['1', '2', '3']",['3'],0140391284870531,Adilson Roberto Siqueira,Siqueira,"SIQUEIRA, Adilson. R.;SIQUEIRA, ADILSON;SIQUEIRA, ADILSON ROBERTO",Campinas,SP,"Possui graduação em Artes Cênicas (1992), mestrado em Artes Corporais  (2000) e doutorado em Educação Física (Pedagogia do movimento) todos pela Universidade Estadual de Campinas (2005). Realizou um pós-doutorado em Pedagogia do Movimento na Universität Musik un Darstellende Kunst, Wien, Áustria (2007) e outro em Performance socialmente engajada na Universidade Federal do Estado do Rio de Janeiro (2026). Atualmente é conselheiro da APA e da  Reserva da Vida Selvagem da Serra de São Jose, vinculado à Secretaria de Estado do Meio Ambiente e Desenvolvimento Sustentável,  professor associado da Universidade Federal de São João Del-Rei, onde atua no Curso de Teatro, no Programa Interdisciplinar de Pós-graduação em Artes, Urbanidade e Sustentabilidade e no  Programa de Pós-graduação em Artes Cênicas. É líder e pesquisador do Grupo Transdisciplinar de Pesquisa em Artes, Culturas e Sustentabilidade, pesquisador-coordenador do  Laboratório de Ecopoéticas. Atua na área Inter e transdisciplinar, dedicando-se principalmente aos seguintes temas: sustentabilidade e mudança climática, performance e decolonialidade, jogo e arte-educação, ação comunitária e artivismo , negritude e racismo.",20-05-2022,Universidade Federal de São João Del-Rei,
RE (EXISTIR): O ENCONTRO COM O CONGADO MINEIRO,2020,Português,Atena Editora,"['Almeida, Nayara Cristina', 'Adilson Roberto Siqueira', 'Santos, Rhaysa Jacob Caroline']","['1', '2', '3']",['2'],0140391284870531,Adilson Roberto Siqueira,Siqueira,"SIQUEIRA, Adilson. R.;SIQUEIRA, ADILSON;SIQUEIRA, ADILSON ROBERTO",Campinas,SP,"Possui graduação em Artes Cênicas (1992), mestrado em Artes Corporais  (2000) e doutorado em Educação Física (Pedagogia do movimento) todos pela Universidade Estadual de Campinas (2005). Realizou um pós-doutorado em Pedagogia do Movimento na Universität Musik un Darstellende Kunst, Wien, Áustria (2007) e outro em Performance socialmente engajada na Universidade Federal do Estado do Rio de Janeiro (2026). Atualmente é conselheiro da APA e da  Reserva da Vida Selvagem da Serra de São Jose, vinculado à Secretaria de Estado do Meio Ambiente e Desenvolvimento Sustentável,  professor associado da Universidade Federal de São João Del-Rei, onde atua no Curso de Teatro, no Programa Interdisciplinar de Pós-graduação em Artes, Urbanidade e Sustentabilidade e no  Programa de Pós-graduação em Artes Cênicas. É líder e pesquisador do Grupo Transdisciplinar de Pesquisa em Artes, Culturas e Sustentabilidade, pesquisador-coordenador do  Laboratório de Ecopoéticas. Atua na área Inter e transdisciplinar, dedicando-se principalmente aos seguintes temas: sustentabilidade e mudança climática, performance e decolonialidade, jogo e arte-educação, ação comunitária e artivismo , negritude e racismo.",20-05-2022,Universidade Federal de São João Del-Rei,
A corporeidade ecofeminista: uma proposta para a dança,2020,Português,ANDA - Associação Nacional de Pesquisadores em Dança,"['Adilson Roberto Siqueira', 'Jéssica Felipe Tavares']","['1', '2']",['1'],0140391284870531,Adilson Roberto Siqueira,Siqueira,"SIQUEIRA, Adilson. R.;SIQUEIRA, ADILSON;SIQUEIRA, ADILSON ROBERTO",Campinas,SP,"Possui graduação em Artes Cênicas (1992), mestrado em Artes Corporais  (2000) e doutorado em Educação Física (Pedagogia do movimento) todos pela Universidade Estadual de Campinas (2005). Realizou um pós-doutorado em Pedagogia do Movimento na Universität Musik un Darstellende Kunst, Wien, Áustria (2007) e outro em Performance socialmente engajada na Universidade Federal do Estado do Rio de Janeiro (2026). Atualmente é conselheiro da APA e da  Reserva da Vida Selvagem da Serra de São Jose, vinculado à Secretaria de Estado do Meio Ambiente e Desenvolvimento Sustentável,  professor associado da Universidade Federal de São João Del-Rei, onde atua no Curso de Teatro, no Programa Interdisciplinar de Pós-graduação em Artes, Urbanidade e Sustentabilidade e no  Programa de Pós-graduação em Artes Cênicas. É líder e pesquisador do Grupo Transdisciplinar de Pesquisa em Artes, Culturas e Sustentabilidade, pesquisador-coordenador do  Laboratório de Ecopoéticas. Atua na área Inter e transdisciplinar, dedicando-se principalmente aos seguintes temas: sustentabilidade e mudança climática, performance e decolonialidade, jogo e arte-educação, ação comunitária e artivismo , negritude e racismo.",20-05-2022,Universidade Federal de São João Del-Rei,
O estudo da quarta corda no violino na Variação Barucabà nº27 de Niccolò Paganini,2016,Português,Selo Minas de Som,"['Álisson Carvalho Berbert', 'Edson Queiroz de Andrade']","['1', '2']",['2'],0324787216120971,Edson Queiroz de Andrade,Andrade,"ANDRADE, E. Q.;DE ANDRADE, EDSON QUEIROZ",Belo horizonte,MG,"Possui graduação em Odontologia pela Universidade Federal de Minas Gerais (1982), mestrado em Música - University of Iowa (1987) e doutorado em Música - University of Iowa (1988). Atualmente é Professor Titular da Universidade Federal de Minas Gerais. Tem experiência na área de Artes, com ênfase em Instrumentação Musical, atuando principalmente nos seguintes temas: violino, performance instrumental, concerto, masterclasse e audição de alunos.",11-07-2022,Universidade Federal de Minas Gerais,
Princípios posturais do arco de violino nas Escolas Nacionais de Violino entre os séculos XVIII e XX,2016,Português,Selo Minas de Som,"['Bruna Caroline de Souza', 'Edson Queiroz de Andrade']","['1', '2']",['2'],0324787216120971,Edson Queiroz de Andrade,Andrade,"ANDRADE, E. Q.;DE ANDRADE, EDSON QUEIROZ",Belo horizonte,MG,"Possui graduação em Odontologia pela Universidade Federal de Minas Gerais (1982), mestrado em Música - University of Iowa (1987) e doutorado em Música - University of Iowa (1988). Atualmente é Professor Titular da Universidade Federal de Minas Gerais. Tem experiência na área de Artes, com ênfase em Instrumentação Musical, atuando principalmente nos seguintes temas: violino, performance instrumental, concerto, masterclasse e audição de alunos.",11-07-2022,Universidade Federal de Minas Gerais,
"Aspectos Didáticos no 1º movimento do Quarteto Ao Cair da Tarde (1981), para violinos, de Ernst Mahle",2019,Malgaxe,Selo Minas de Som,"['Rafael Ribeiro', 'Edson Queiroz de Andrade']","['1', '2']",['2'],0324787216120971,Edson Queiroz de Andrade,Andrade,"ANDRADE, E. Q.;DE ANDRADE, EDSON QUEIROZ",Belo horizonte,MG,"Possui graduação em Odontologia pela Universidade Federal de Minas Gerais (1982), mestrado em Música - University of Iowa (1987) e doutorado em Música - University of Iowa (1988). Atualmente é Professor Titular da Universidade Federal de Minas Gerais. Tem experiência na área de Artes, com ênfase em Instrumentação Musical, atuando principalmente nos seguintes temas: violino, performance instrumental, concerto, masterclasse e audição de alunos.",11-07-2022,Universidade Federal de Minas Gerais,
