PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
NORMATIZAÇÃO E OPERACIONALIZAÇÃO DE UMA ABORDAGEM FISIOTERÁPICA ASSOCIADA À MUSICOTERAPIA EM UM GRUPO DE PACIENTES HEMIPLÉGICOS CRÔNICOS DECORRENTE DE ACIDENTE VASCULAR CEREBRAL,1993,1994,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Deusina Maria Lopes Ladeira']","['NAO', 'SIM']"
Atendimento clínico na esclerose múltipla e neuropatias ópticas no CIEM - HC-UFMG,2009,ATUAL,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Marco Aurélio Lana Peixoto']","['SIM', 'NAO']"
Efeito da Musicoterapia na Qualidade de Vida Visual em Portadores de Neurite Óptica Desmielinizante,2006,2009,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Marco Aurélio Lana Peixoto', 'Luciano Mesquita Simão', 'Carolina Reis Araújo']","['SIM', 'NAO', 'NAO', 'NAO']"
NÚCLEO DE GERIATRIA E GERONTOLOGIA DA UFMGUFMG (NUGG),2011,ATUAL,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Edgar Nunes de Moraes']","['NAO', 'SIM']"
Desenvolvimento de um Instrumento de Avaliação da Capacidade Atencional em Portadores de Esclerose Tuberosa Através de Princípios de Atenção Conjunta e de Musicoterapia,2013,2015,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Verônica Magalhaes Rosario']","['NAO', 'SIM']"
Tradução e Validação da Escala Nordoff Robbins Comunicabilidade Musical,2015,ATUAL,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Aline, Moreira André']","['NAO', 'SIM']"
Aplicativo Multimodal para crianças com Transtornos de Neurodesenvolvimento,2016,ATUAL,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Débora Line Gomes']","['NAO', 'SIM']"
Construção de um Teste de Atenção em Contexto Musicoterapêutico,2015,ATUAL,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Verônica Magalhaes Rosario', 'GOMES, CRISTIANO MAURO ASSIS']","['NAO', 'SIM', 'NAO']"
MUSICOTERAPIA-EMUFMG NO CENTRO DE INVESTIGAÇÃO E TRATAMENTO DA ESCLEROSE MÚLTIPLA- CIEM-HC-UFMG,2009,ATUAL,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Marco Aurélio Lana Peixoto']","['SIM', 'NAO']"
PROJETO XTENSAO DIFUSÃO DE CONHECIMENTOS SOBRE MUSICOTERAPIA,2010,ATUAL,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Marina Horta Freire', 'Verônica Magalhaes Rosario', 'SAMPAIO, RENATO TOCANTINS']","['SIM', 'NAO', 'NAO', 'NAO']"
PROJETO EXTENSAO LABORATÓRIO DO MOVIMENTO,2006,ATUAL,EXTENSAO,['Cybelle Maria Veiga Loureiro'],['SIM']
CONSTRUÇÃO DO SITE DA MUSICOTERAPIA ?UFMG,2017,ATUAL,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Marina Freire', 'Verônica Magalhaes Rosario', 'SAMPAIO, RENATO TOCANTINS', 'Aline Magalhães', 'Marcelo Rubens Reis']","['NAO', 'NAO', 'NAO', 'NAO', 'SIM', 'NAO']"
MUSICOTERAPIA NO ATENDIMENTO AOS PACIENTES COM DEFICIÊNCIA FÍSICA: UMA PARCERIA ENTRE A ASSOCIAÇÃO MINEIRA DE REABILITAÇÃO E A ESCOLA DE MÚSICA DA UFMG,2011,ATUAL,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Verônica Magalhaes Rosario']","['SIM', 'NAO']"
MUSICOTERAPIA NA CASA DO ANCIÃO DA CIDADE OZANAM-SOCIEDADE SÃO VICENTE DE PAULO: UMA PARCERIA DA ESCOLA DE MÚSICA DA UFMG,2011,ATUAL,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Edgar Nunes de Moraes', 'Marina Horta Freire']","['SIM', 'NAO', 'NAO']"
SARAU DE MUSICOTERAPIA,2011,ATUAL,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Marina Freire', 'Verônica Magalhaes Rosario']","['SIM', 'NAO', 'NAO']"
Pesquisa e Implantação da Musicoterapia no Atendimento à Mãe e Bebê de Risco: Uma Parceria da Escola de Música da UFMG - Curso Bacharelado em Música ? Habilitação em Musicoterapia com o Hospital Sofia Feldman,2011,ATUAL,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Débora Marques de Miranda']","['SIM', 'NAO']"
Efeitos da abordagem neurológica em atendimentos de musicoterapia,2021,ATUAL,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Renato Tocantins Sampaio', 'Edgar Nunes de Moraes', 'Natalia Talim', 'Verônica Magalhaes Rosario', 'GOMES, CRISTIANO MAURO ASSIS', 'Débora Line Gomes', 'Emily Hanna', 'Aline, Moreira André', 'Fabio Henrique Silva', 'raquel Prates', 'Rhainara Lima Celestino Ferreira', 'Frederico Gonçalves Pedrosa', 'Marianna Oliveira']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
