TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Effect of co-transporter blockers on non-synaptic epileptiform activity-computational simulation,2013,10.1088/1478-3975/10/5/056008,Português,Physical Biology (Print),XX,1478-3967,"['Mariana Rodrigues Lopes', 'DOS SANTOS, IVANS CARLOS', 'CAVALHEIRO, ESPER ABRÃO', 'Antônio-Carlos Guimarães de Almeida', 'SANTOS, LUIZ EDUARDO CANTON', 'Antônio Márcio Rodrigues', 'Mario Antônio Duarte', 'Antonio Fernando Catelli Infantosi', 'Scorza, Fulvio Alexandre', 'Arida, Ricardo Mario', 'MADUREIRA, ANA PAULA', 'DA SILVEIRA, GILCÉLIO AMARAL']","['1', '10', '11', '12', '2', '3', '4', '5', '6', '7', '8', '9']",['12'],1.818
Experimental and clinical findings from physical exercise as complementary therapy for epilepsy,2013,10.1016/j.yebeh.2012.07.025,Português,Epilepsy &amp; Behavior (Print),A3,1525-5050,"['RICARDO MARIO ARIDA', 'Antônio-Carlos Guimarães de Almeida', 'Esper Abrão Cavalheiro', 'FÚLVIO ALEXANDRE SCORZA']","['1', '2', '3', '4']",['2'],-99
Two-hit rodent seizure model: A promising new design for research in SUDEP,2014,10.1016/j.yebeh.2014.04.003,Português,Epilepsy &amp; Behavior (Print),A3,1525-5050,"['FÚLVIO ALEXANDRE SCORZA', 'Gláucio Mazetto Siqueira', 'CARLA ALESSANDRA SCORZA', 'Esper Abrão Cavalheiro', 'Antônio Márcio Rodrigues', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4', '5', '6']",['6'],-99
Lovastatin decreases the synthesis of inflammatory mediators during epileptogenesis in the hippocampus of rats submitted to pilocarpine-induced epilepsy,2014,10.1016/j.yebeh.2014.04.009,Inglês,Epilepsy &amp; Behavior (Print),A3,1525-5050,"['Telma L Gouveia', 'Maria da Graça Naffah Mazzacoratti', 'FÚLVIO ALEXANDRE SCORZA', 'Higor A Iha', 'Maria Isabel B Frangiotti', 'Sandra R Perosa', 'José A Silva Jr', 'Regiane S Feliciano', 'Antônio-Carlos Guimarães de Almeida', 'Esper Abrão Cavalheiro']","['1', '10', '2', '3', '4', '5', '6', '7', '8', '9']",['8'],-99
Effects of Anterior Thalamic Nucleus Deep Brain Stimulation in Chronic Epileptic Rats,2014,10.1371/journal.pone.0097618,Inglês,Plos One,A1,1932-6203,"['Luciene Covolan', 'Luiz E Mello', 'Clement Hamani', 'Antônio-Carlos Guimarães de Almeida', 'Beatriz Amorim', 'Clarissa Cavarsan', 'Maisa Ferreira Miranda', 'Maira', 'MADUREIRA, ANA PAULA', 'RODRIGUES, AM', 'Jose N Nobrega']","['1', '10', '11', '2', '3', '4', '5', '6', '7', '8', '9']",['2'],2.776
¿I'm afraid I have bad news for you ¿.¿ Alcohol contributes to the occurrence of sudden unexpected death in epilepsy and years lost,2014,10.1016/j.yebeh.2014.05.004,Inglês,Epilepsy &amp; Behavior (Print),A3,1525-5050,"['FÚLVIO ALEXANDRE SCORZA', 'Esper Abrão Cavalheiro', 'CARLA ALESSANDRA SCORZA', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4']",['4'],-99
Clearing the air on SUDEP: Vote to ban smoking among people with epilepsy,2014,10.1016/j.yebeh.2014.05.008,Português,Epilepsy &amp; Behavior (Print),A3,1525-5050,"['FÚLVIO ALEXANDRE SCORZA', 'Esper Abrão Cavalheiro', 'Antônio-Carlos Guimarães de Almeida', 'Marly de Albuquerque', 'Lineu Calderazzo', 'CARLA ALESSANDRA SCORZA']","['1', '2', '3', '4', '5', '6']",['3'],-99
Chew on this: Sardines are still a healthy choice against SUDEP,2014,10.1016/j.yebeh.2014.08.019,Inglês,Epilepsy &amp; Behavior (Print),A3,1525-5050,"['CARLA ALESSANDRA SCORZA', 'Esper Abrão Cavalheiro', 'Lineu Calderazzo', 'Antônio-Carlos Guimarães de Almeida', 'FÚLVIO ALEXANDRE SCORZA']","['1', '2', '3', '4', '5']",['4'],-99
Computational neuroscience in perspective,2014,10.1590/1517-3151.3003,Inglês,Revista Brasileira de Engenharia Biomédica (Impresso),XX,1517-3151,"['Antônio-Carlos Guimarães de Almeida', 'Antônio Márcio Rodrigues', 'Antonio Fernando Catelli Infantosi']","['1', '2', '3']",['1'],-99
Role of adenosine in the antiepileptic effects of deep brain stimulation,2014,10.3389/fncel.2014.00312,Português,Frontiers in Cellular Neuroscience,A1,1662-5102,"['MIRANDA, MAISA F.', 'Rodrigues, AntÃ´nio M.', 'ANDERSEN, MONICA L.', 'TUFIK, SERGIO', 'MELLO, LUIZ E.', 'COVOLAN, LUCIENE', 'HAMANI, CLEMENT', 'Antônio-Carlos Guimarães de Almeida', 'AMORIM, BEATRIZ O.', 'MACEDO, CARLOS E.', 'FERNANDES, MARIA JOSÃ© S.', 'NOBREGA, JOSÃ© N.', 'AARÃ£O, MAYRA C.', 'MADUREIRA, ANA PAULA']","['1', '10', '11', '12', '13', '14', '2', '3', '4', '5', '6', '7', '8', '9']",['3'],3.9
"Zootechnical Parameters of Proechmys Guyannensis (Rodentia, Echimydae) Bred in Captivity",2014,,Inglês,Revista do Instituto Adolfo Lutz,C,1983-3814,"['Ana Paula', 'S R PASSOS', 'D R RESENDE', 'N F de SOUZA', 'Antônio-Carlos Guimarães de Almeida', 'M S ZANINI']","['1', '2', '3', '4', '5', '6']",['5'],-99
"When the clock stops ticking, metabolic syndrome explodes. Does omega-3 is able to disarm this bomb?",2014,10.14800/mce.105,Português,Molecular &amp;amp; Cellular Epilepsy,XX,2330-3891,"['Scorza, Carla A.', 'Cysneiros, Roberta M.', 'Antônio-Carlos Guimarães de Almeida', 'Antônio Márcio Rodrigues', 'Cavalheiro, Esper A.', 'Scorza, Fulvio Alexandre']","['1', '2', '3', '4', '5', '6']",['3'],-99
pH during non-synaptic epileptiform activity¿computational simulations,2015,10.1088/1478-3975/12/5/056007,Inglês,Physical Biology (Online),XX,1478-3975,"['Antônio Márcio Rodrigues', 'Luiz', 'Luciene Covolan', 'Clement Hamani', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4', '5']",['5'],1.818
Enhanced nonsynaptic epileptiform activity in the dentate gyrus after fainate-induced status epilepticus,2015,10.1016/j.neuroscience.2015.06.057,Inglês,Neuroscience,A2,0306-4522,"['NOGUEIRA, G.S.', 'Luiz', 'RODRIGUES, A.M.', 'SCORZA, C.A.', 'Fulvio Alexandre Scorza', 'Cavalheiro, E.A.', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4', '5', '6', '7']",['7'],-99
Phenytoin is not involved with changes in heart rate of rats with epilepsy,2015,10.1016/j.yebeh.2015.08.024,Inglês,Epilepsy &amp; Behavior (Print),A3,1525-5050,"['Diego B. Colugnati', 'Aline Pansani', 'CARLA ALESSANDRA SCORZA', 'Roberta Monterazzo Cysneiros', 'Antônio-Carlos Guimarães de Almeida', 'FÚLVIO ALEXANDRE SCORZA']","['1', '2', '3', '4', '5', '6']",['5'],-99
Deep brain stimulation induces antiapoptotic and anti-inflammatory effects in epileptic rats,2015,10.1186/s12974-015-0384-7,Inglês,Journal of Neuroinflammation,A1,1742-2094,"['AMORIM, BEATRIZ O.', 'HAMANI, CLEMENT', 'COVOLAN, LUCIENE', 'Ellen Ferreira', 'José G. Brito', 'Diego P Nunes', 'David G Morais', 'Jose N Nobrega', 'Antônio Márcio Rodrigues', 'Antônio-Carlos Guimarães de Almeida']","['1', '10', '2', '3', '4', '5', '6', '7', '8', '9']",['9'],5.7
Thiamine deficiency to ward off cardiovascular dysfunction and SUDEP: Yay or nay?,2016,10.1016/j.yebeh.2016.01.004,Português,Epilepsy &amp; Behavior (Print),A3,1525-5050,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.']","['1', '2', '3']",['2'],-99
Furthering our understanding of SUDEP: the role of animal models,2016,10.1586/14737175.2016.1169925,Inglês,Expert Review of Neurotherapeutics,A2,1473-7175,"['Pansani, Aline', 'Colugnati, Diego B.', 'CARLA ALESSANDRA SCORZA', 'Antônio-Carlos Guimarães de Almeida', 'Esper Abrão Cavalheiro', 'Scorza, Fúlvio A.']","['1', '2', '3', '4', '5', '6']",['4'],3.453
Duration of spermatogenesis and daily sperm production in the rodent Proechimys guyannensis,2016,10.1017/S0967199416000137,Inglês,Zygote (Cambridge. Print),B2,0967-1994,"['Nathalia LM Lara', 'Ivan Carlos dos Santos', 'Guilherme M.J. Costa', 'Dirceu A. Cordeiro-Junior', 'Antônio-Carlos Guimarães de Almeida', 'Ana Paula', 'M S ZANINI', 'Luiz R. França']","['1', '2', '3', '4', '5', '6', '7', '8']",['5'],-99
Effects of A1 receptor agonist/antagonist on spontaneous seizures in pilocarpine-induced epileptic rats,2016,10.1016/j.yebeh.2016.05.036,Inglês,Epilepsy &amp; Behavior (Print),A3,1525-5050,"['AMORIM, BEATRIZ OLIVEIRA', 'HAMANI, CLEMENT', 'FERREIRA, ELENN', 'MIRANDA, MAÍSA FERREIRA', 'FERNANDES, MARIA JOSÉ S.', 'RODRIGUES, ANTONIO M.', 'Antônio-Carlos Guimarães de Almeida', 'COVOLAN, LUCIENE']","['1', '2', '3', '4', '5', '6', '7', '8']",['7'],-99
Physical Exercise Restores the Generation of Newborn Neurons in an Animal Model of Chronic Epilepsy,2017,10.3389/fnins.2017.00098,Inglês,Frontiers in Neuroscience,A2,1662-453X,"['Fabrício N.Mendonça', 'SANTOS, LUIZ EDUARDO CANTON', 'Antônio Márcio Rodrigues', 'Sergio Gomes da Silva', 'Arida, Ricardo M.', 'DA SILVEIRA, GILCÉLIO AMARAL', 'FÚLVIO ALEXANDRE SCORZA', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4', '5', '6', '7', '8']",['8'],3.648
Fish Oil Supplementation Reduces Heart Levels of Interleukin-6 in Rats with Chronic Inflammation due to Epilepsy,2017,10.3389/fneur.2017.00263,Inglês,Frontiers in Neurology,A2,1664-2295,"['Mariana Bocca Nejm', 'Andre Abou Haidar', 'Aparecida Emiko Hirata', 'Lila Missae Oyama', 'Antônio-Carlos Guimarães de Almeida', 'Roberta Monterazzo Cysneiros', 'Esper Abrão Cavalheiro', 'CARLA ALESSANDRA SCORZA', 'Fulvio Alexandre Scorza']","['1', '2', '3', '4', '5', '6', '7', '8', '9']",['5'],2.635
Modification of the natural progression of epileptogenesis by means of biperiden in the pilocarpine model of epilepsy,2017,10.1016/j.eplepsyres.2017.10.019,Português,EPILEPSY RESEARCH,A3,0920-1211,"['Simone Bittencourt', 'Antônio-Carlos Guimarães de Almeida', 'Beatriz M. Longo', 'Luiz Eugenio Mello', 'Enéas Ferrazoli', 'Maria Valente', 'Simone Romariz', 'Carlos Eduardo Macedo', 'Bruno Brito', 'Mayra Consuelo Aarão', 'Maisa Ferreira Miranda', 'Antônio Márcio Rodrigues']","['1', '10', '11', '12', '2', '3', '4', '5', '6', '7', '8', '9']",['10'],-99
"Long-term alcohol exposure elicits hippocampal nonsynaptic epileptiform activity changes associated with expression and functional changes in NKCC1, KCC2 co-transporters and Na+/K+-ATPase",2017,10.1016/j.neuroscience.2016.11.015,Inglês,NEUROSCIENCE,A2,0306-4522,"['SANTOS, LUIZ E.C.', 'Rodrigues, Antônio M.', 'LOPES, MARIANA R.', 'COSTA, VICTOR D.C.', 'Scorza, Carla A.', 'Scorza, Fulvio A.', 'Cavalheiro, Esper A.', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4', '5', '6', '7', '8']",['8'],-99
In brief: Sudden unexpected death in Parkinson's disease,2018,10.1111/ane.12971,Português,ACTA NEUROLOGICA SCANDINAVICA,A2,0001-6314,"['FÚLVIO ALEXANDRE SCORZA', 'FIORINI, A. C.', 'Antônio-Carlos Guimarães de Almeida', 'CARLA ALESSANDRA SCORZA', 'FINSTERER, J.']","['1', '2', '3', '4', '5']",['3'],-99
