TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Prêmio Excelência Acadêmica Gilda de Mello e Souza,2014,,Português,"Dobras (Barueri, SP)",A2,1982-0313,"['Maria Claudia Bonadio', 'Maria de Fátima S. Costa G. de Mattos']","['1', '2']",['1'],-99
"Interview with Ronaldo Fraga, by Gabriela Ordones Penna and Maria Claudia Bonadio in September 2013",2013,10.1386/ffc.2.3.329_7,Inglês,"Film, Fashion &amp;amp; Consumption",XX,2044-2823,"['Maria Claudia Bonadio', 'Gabriela Ordones Penna']","['1', '2']",['1'],-99
A moda no MASP de Pietro Maria Bardi (1947-1987),2014,10.1590/S0101-47142014000200003,Português,"ANAIS DO MUSEU PAULISTA: HISTÓRIA, CULTURA E MATERIAL (IMPRESSO)",A2,0101-4714,['Maria Claudia Bonadio'],['1'],['1'],-99
"Dignidade, celibato e bom comportamento: relatos sobre a profissão de modelo e manequim no Brasil dos anos 1960",2004,10.1590/s0104-83332004000100004,Inglês,Cadernos Pagu (UNICAMP. Impresso),A1,0104-8333,['Maria Claudia Bonadio'],['1'],['1'],-99
'De leitora para leitora: o espaço da mulher madura em Marie Claire',2015,,Português,Estudos Interdisciplinares sobre o Envelhecimento,A3,1517-2473,"['Maria Claudia Bonadio', 'Denise Castilhos Araujo']","['1', '2']",['1'],-99
A moda e o museu,2016,10.5965/1982615x08162015025,Português,Modapalavra e-periódico,A3,1982-615X,['Maria Claudia Bonadio'],['1'],['1'],-99
Telenovelas: Consumption and Dissemination of a Brazilian Fashion,2016,10.1080/1362704X.2016.1133591,Inglês,Fashion Theory (Oxford),XX,1362-704X,"['Maria Claudia Bonadio', 'Maria Eduarda Araújo Guimarães']","['1', '2']",['1'],-99
Sobre história da moda: entrevista com Christopher Breward,2016,10.26563/dobras.v9i19.458,Português,REVISTA D'OBRAS (ONLINE),A2,2358-0003,"['Maria Claudia Bonadio', 'Carlos Eduardo Prates']","['1', '2']",['1'],-99
Conversas com Ronaldo Fraga (Entrevista),2016,,Português,"IARA: REVISTA DE MODA, CULTURA E ARTE",B2,1983-7836,"['Maria Claudia Bonadio', 'Gabriela Ordones Penna']","['1', '2']",['1'],-99
"?TRAJE: UM OBJETO DE ARTE??: PIETRO MARIA BARDI, O WERABLE ART E O MUSEU FORA DOS LIMITES.",2017,,Português,VISUALIDADES (UFG),XX,1679-6748,['Maria Claudia Bonadio'],['1'],['1'],-99
ALGUMAS ANOTAÇÕES (E QUESTÕES) SOBRE GILDA DE MELLO E SOUZA E A MODA COMO OBJETO DE ESTUDO.,2017,,Português,PRÂKSIS (FEEVALE),C,1807-1112,['Maria Claudia Bonadio'],['1'],['1'],-99
CHATÔ: O REI DO ALGODÃO,2017,10.5380/his.v65i2.55382,Português,HISTÓRIA. QUESTÕES E DEBATES,A3,0100-6932,['Maria Claudia Bonadio'],['1'],['1'],-99
"Trajetória e consumos de uma imagem: as meias de lurex de Dancin? Days, entre a moda brasileira e os ?felizes? anos 1970",2018,,Português,ACERVO: REVISTA DO ARQUIVO NACIONAL,A3,2237-8723,['Maria Claudia Bonadio'],['1'],['1'],-99
As fotografias de Tônia Carrero e sua construção como estrela nacional através das aparências e de elementos do star system (1947-1955),2019,10.5965/1982615x12252019101,Português,Modapalavra e-periódico,A3,1982-615X,"['Maria Claudia Bonadio', 'Gabriela Soares Cabral']","['1', '2']",['1'],-99
Entrevistando Joanne Entwistle...,2019,10.26563/dobras.v12i27.992,Português,REVISTA D'OBRAS (ONLINE),A2,2358-0003,"['Maria Claudia Bonadio', 'FIGUEREDO, HENRIQUE GRIMALDI', 'ANDRADE, RITA MORAIS DE']","['1', '2', '3']",['1'],-99
Breve historia de um atuendo peculiar,2020,,Português,Revista Doxa,XX,1909-2032,['Maria Claudia Bonadio'],['1'],['1'],-99
Images of Brazilian fashion,2013,10.1386/ffc.2.3.213_2,Inglês,"Film, Fashion &amp;amp; Consumption",XX,2044-2823,"['Maria Claudia Bonadio', 'Ana Claudia Suriani']","['1', '2']",['1'],-99
