TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
"El estudio de las políticas culturales de forma intercientífica, intercultural y transnacional",2016,,Espanhol,Políticas Culturais em Revista,B3,1983-3717,"['Juan Ignacio Brizuela', 'José Márcio Pinto de Moura Barros']","['1', '2']",['2'],-99
"COMUNICAÇÃO, EDUCAÇÃO, CULTURA E SUAS MEDIAÇÕES: uma incursão no projeto Proteger é Preciso/ONG Oficina de Imagens",2017,,Português,MÍDIA E COTIDIANO,A4,2178-602X,"['Camila Alvarenga', 'José Márcio Pinto de Moura Barros']","['1', '2']",['2'],-99
Notes i estudis metodològics sobre indicadors de diversitat en la producció audiovisual,2017,,Português,QUADERNS DEL CAC,XX,2014-2242,"['José Márcio Pinto de Moura Barros', 'Jose Oliveira Jr']","['1', '2']",['1'],-99
DIVERSIDADE CULTURAL E PROCESSOS DE MEDIAÇÃO,2017,,Português,BOLETIM DO OBSERVATÓRIO DA DIVERSIDADE CULTURAL,B3,2526-7442,"['José Márcio Pinto de Moura Barros', 'Mariana Angelis']","['1', '2']",['1'],-99
Diversidade cultural e comunicação: desafios á realidade brasileira,2017,,Português,Boletim do Observatório da Diversidade Cultural,B3,2526-7442,['José Márcio Pinto de Moura Barros'],['1'],['1'],-99
Descolonizar o conhecimento para pensar a diversidade cultural,2017,,Português,Boletim do Observatório da Diversidade Cultural,B3,2526-7442,"['José Márcio Pinto de Moura Barros', 'Giuliana Kauark']","['1', '2']",['1'],-99
Participação Social e planos de cultura: três experiências e seus desafios,2020,10.22409/pragmatizes.v9i17.38217,Português,PRAGMATIZES- REVISTA LATINO AMERICANA DE ESTUDOS EM CULTURA,B2,2237-1508,['José Márcio Pinto de Moura Barros'],['1'],['1'],-99
Notas y estudios metodológicos sobre indicadores de diversidad en la producción audiovisual: caso de un polo audiovisual regional,2017,,Espanhol,QUADERNS DEL CAC,XX,2014-2242,"['José Oliveira Júnior', 'José Márcio Pinto de Moura Barros']","['1', '2']",['2'],-99
Como se constrói territorialmente a descolonialidade nas políticas públicas? Reflexões sobre a Cultura Viva Comunitária na Argentina,2017,,Português,RELACult - Revista Latino-Americana de Estudos em Cultura e Sociedade,B3,2525-7870,"['Juan Ignacio Brizuela', 'José Márcio Pinto de Moura Barros']","['1', '2']",['2'],-99
"OcupaOuvidor 63: arte, ocupação e artivismo",2019,,Português,Revista Indisciplinar,A3,2525-3263,"['José Márcio Pinto de Moura Barros', 'Mariana Angelis']","['1', '2']",['1'],-99
Formação de gestores de equipamentos culturais: desafios e perspectivas,2021,,Português,REVISTA EXTRAPRENSA,B2,2236-3467,"['José Márcio Pinto de Moura Barros', 'Plinio Rattes']","['1', '2']",['1'],-99
"Auto-organização, afirmação e politização na Festa de São Francisco das Chagas no Remanso (Lençóis-BA).",2021,,Português,REVISTA INDISCIPLINAR,A3,2525-3263,"['José Márcio Pinto de Moura Barros', 'Renata Araújo Reis']","['1', '2']",['1'],-99
Cultura nas universidades: uma análise do programa Mais Cultura nas Universidades,2021,,Português,REVISTA UFG (ONLINE),B2,2179-2925,"['José Márcio Pinto de Moura Barros', 'CAMILA CERRETI']","['1', '2']",['1'],-99
