TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Sagrada Parentela: uma singular representação escultórica na coleção Márcia de Moura Castro,2016,,Português,Imagem Brasileira,C,1519-6283,"['Maria Regina Emery Quites', 'Ana Martins Panisset']","['1', '2']",['1'],-99
LEITURAS ICONOGRÁFICAS E ICONOLÓGICAS: OS CRISTOS DO CARMO DE OURO PRETO,2016,,Português,Fenix: revista de historia e estudos culturais,A3,1807-6971,"['Lia Sipauba Proença Brusadin', 'Maria Regina Emery Quites']","['1', '2']",['2'],-99
A técnica da escultura em madeira com máscara de chumbo policromada: a contingência dos Cristos da Paixão da Ordem Terceira do Carmo de Ouro Preto (MG),2016,,Português,Visualidades (UFG),XX,1679-6748,"['Lia Sipauba Proença Brusadin', 'Maria Regina Emery Quites']","['1', '2']",['2'],-99
CEIB: DUAS DÉCADAS DE REALIZAÇÕES,2016,,Português,Boletim do CEIB,XX,1806-2237,['Maria Regina Emery Quites'],['1'],['1'],-99
Dicionário de Judith Martins e sua relevância na análise do patrimônio escultórico em Minas Gerais,2017,,Português,PROA: Revista de Antropologia e Arte,B1,2175-6015,"['Maria Regina Emery Quites', 'Agesilau Almada', 'Idanise Sant?ana Azevedo Hamoy', 'Maria Luiza Seixas de Souza e Silva', 'Martha Maria de Castro e Silva']","['1', '2', '3', '4', '5']",['1'],-99
USO DO ?PINHO-DE-RIGA? EM ESCULTURAS POLICROMADAS: IDENTIFICAÇÃO DE MADEIRAS E TRÂNSITO ENTRE OS CONTINENTES,2018,,Português,IMAGEM BRASILEIRA,C,1519-6283,"['Maria Regina Emery Quites', 'Raphael Jaquier Bossler Pigozzo', 'Sergio Medrano', 'Silvana Mary Bettio']","['1', '2', '3', '4']",['1'],-99
Lacunas na Policromia: Até onde reintegrar?,2019,,Português,Ge-conservación,XX,1989-8568,"['Maria Regina Emery Quites', 'Sorais Neves Gonçalves']","['1', '2']",['1'],-99
Passos de Rua: invisíveis cenários religiosos urbanos em Minas Gerais ? Brasil,2019,,Português,Ge-conservación,XX,1989-8568,"['Vanessa Taveira', 'Maria Regina Emery Quites']","['1', '2']",['2'],-99
BOLETINS DO CEIB: RETROSPECTIVA  DE 24 ANOS,2020,,Português,BOLETIM DO CEIB,XX,1806-2237,"['Maria Regina Emery Quites', 'Fábio Mendes Zarattini']","['1', '2']",['1'],-99
"FOLHA DE PRATA NA POLICROMIA MINEIRA: FATURA, APLICAÇÃO EPRESERVAÇÃO",2018,,Português,IMAGEM BRASILEIRA,C,1519-6283,"['Maria Regina Emery Quites', 'Claudina Moresi', 'Silvana Bettio']","['1', '2', '3']",['1'],-99
The Cleaning of Silver Objects With a Basic &amp;nbsp;Solution of Sodium Glycinate: A Study on Artificially and Naturally Tarnished Silver,2021,10.1080/00393630.2020.1859876,Inglês,STUDIES IN CONSERVATION,XX,0039-3630,"['DE FIGUEIREDO JUNIOR, JOÃO CURA D?ARS', 'ASEVEDO, SAMARA SANTOS', 'DE SOUZA E SILVA, MARIA LUIZA SEIXAS', 'ARAÚJO, ANDREZZA CONDE', 'Maria Regina Emery Quites']","['1', '2', '3', '4', '5']",['5'],-99
"A ordem Terceira de Nossa Senhora do Carmo de Ouro Preto: aspectos históricos, iconograficos, e devocionais das esculturas da Paixão de Cristo",2016,,Português,Patrimônio e Memória (UNESP),A3,1808-1967,"['Lia Sipauba Proença Brusadin', 'Maria Regina Emery Quites']","['1', '2']",['2'],-99
